ticket_id;status;tempo_de_resposta
768034;solved;176
766802;solved;176
757572;closed;176
754146;closed;176
750419;closed;176
748239;closed;176
747691;closed;176
747474;closed;176
743557;closed;176
743395;closed;176
742659;closed;176
742644;closed;176
742246;closed;176
742216;closed;176
741924;closed;176
741744;closed;176
741742;closed;176
741696;closed;176
741637;closed;176
741429;closed;176
738317;closed;176
738269;closed;176
738204;closed;176
738202;closed;176
735121;closed;176
734687;closed;176
734076;closed;176
733062;closed;176
730829;closed;176
730580;closed;176
727280;closed;176
724268;closed;176
723715;closed;176
722283;closed;176
720112;closed;176
717043;closed;176
716121;closed;176
713935;closed;176
712729;closed;176
710225;closed;176
709647;closed;176
707992;closed;176
702096;closed;176
701969;closed;176
693506;closed;176
690845;closed;176
687120;closed;176
686204;closed;176
674613;closed;176
670673;closed;176
669088;closed;176
667394;closed;176
666594;closed;176
661907;closed;176
659800;closed;176
657303;closed;176
656595;closed;176
646367;closed;176
646305;closed;176
645686;closed;176
645640;closed;176
644401;closed;176
644061;closed;176
638821;closed;176
638804;closed;176
638802;closed;176
638037;closed;176
637636;closed;176
629571;closed;176
628355;closed;176
623138;closed;176
622133;closed;176
621771;closed;176
618486;closed;176
618429;closed;176
618104;closed;176
615221;closed;176
612718;closed;176
610795;closed;176
607086;closed;176
606799;closed;176
605167;closed;176
595159;closed;176
591974;closed;176
586609;closed;176
586604;closed;176
584421;closed;176
582144;closed;176
572175;closed;176
567529;closed;176
563338;closed;176
561107;closed;176
558601;closed;176
557804;closed;176
556399;closed;176
551396;closed;176
550305;closed;176
547375;closed;176
537002;closed;176
536949;closed;176
536629;closed;176
534179;closed;176
534176;closed;176
528284;closed;176
527704;closed;176
527700;closed;176
523799;closed;176
521207;closed;176
519813;closed;176
513811;closed;176
510223;closed;176
510206;closed;176
509153;closed;176
507932;closed;176
507905;closed;176
506324;closed;176
499139;closed;176
499137;closed;176
497757;closed;176
495490;closed;176
494215;closed;176
485787;closed;176
768112;solved;177
767844;solved;177
767748;solved;177
764028;closed;177
761544;closed;177
760940;closed;177
760937;closed;177
754207;closed;177
745821;closed;177
745808;closed;177
743467;closed;177
743466;closed;177
743458;closed;177
743452;closed;177
743418;closed;177
743398;closed;177
743389;closed;177
742671;closed;177
742227;closed;177
742187;closed;177
741640;closed;177
738775;closed;177
738199;closed;177
737738;closed;177
737141;closed;177
735045;closed;177
735031;closed;177
735012;closed;177
734096;closed;177
731374;closed;177
730845;closed;177
729201;closed;177
727303;closed;177
722308;closed;177
722297;closed;177
721950;closed;177
716546;closed;177
716183;closed;177
713937;closed;177
710097;closed;177
702249;closed;177
702104;closed;177
697212;closed;177
693532;closed;177
692572;closed;177
687885;closed;177
687116;closed;177
681912;closed;177
670664;closed;177
670621;closed;177
668285;closed;177
664894;closed;177
663827;closed;177
661901;closed;177
661307;closed;177
660445;closed;177
659815;closed;177
656920;closed;177
656672;closed;177
648645;closed;177
646302;closed;177
646193;closed;177
645715;closed;177
644413;closed;177
642616;closed;177
638781;closed;177
638770;closed;177
637718;closed;177
632370;closed;177
630914;closed;177
629576;closed;177
625656;closed;177
618571;closed;177
618529;closed;177
617226;closed;177
615979;closed;177
615942;closed;177
615856;closed;177
615236;closed;177
615231;closed;177
614711;closed;177
612622;closed;177
611186;closed;177
610557;closed;177
608754;closed;177
608267;closed;177
602190;closed;177
600946;closed;177
586589;closed;177
584431;closed;177
584426;closed;177
558368;closed;177
557851;closed;177
556103;closed;177
556098;closed;177
555834;closed;177
555717;closed;177
555707;closed;177
554462;closed;177
551514;closed;177
551394;closed;177
549583;closed;177
549562;closed;177
548003;closed;177
547385;closed;177
545865;closed;177
540952;closed;177
537968;closed;177
537478;closed;177
537036;closed;177
536941;closed;177
534167;closed;177
533805;closed;177
532498;closed;177
530756;closed;177
529380;closed;177
527399;closed;177
525360;closed;177
500056;closed;177
499131;closed;177
499126;closed;177
494492;closed;177
494485;closed;177
494483;closed;177
491895;closed;177
481847;closed;177
768126;solved;178
768118;solved;178
767854;solved;178
760942;closed;178
760325;closed;178
759989;closed;178
758148;closed;178
758146;closed;178
758141;closed;178
754457;closed;178
751732;closed;178
750440;closed;178
750338;closed;178
747707;closed;178
747300;closed;178
745847;closed;178
745815;closed;178
743632;closed;178
743380;closed;178
742685;closed;178
742268;closed;178
742235;closed;178
742030;closed;178
741740;closed;178
741446;closed;178
740924;closed;178
738718;closed;178
738407;closed;178
738212;closed;178
737150;closed;178
736585;closed;178
735131;closed;178
735130;closed;178
735119;closed;178
735035;closed;178
735027;closed;178
734691;closed;178
733073;closed;178
731373;closed;178
730892;closed;178
729213;closed;178
724273;closed;178
716566;closed;178
716513;closed;178
713939;closed;178
712734;closed;178
710096;closed;178
705325;closed;178
702888;closed;178
700199;closed;178
698835;closed;178
697646;closed;178
692563;closed;178
687883;closed;178
687115;closed;178
680610;closed;178
677769;closed;178
674705;closed;178
670666;closed;178
670657;closed;178
670655;closed;178
670619;closed;178
670617;closed;178
661904;closed;178
656396;closed;178
655502;closed;178
655376;closed;178
646296;closed;178
645746;closed;178
644424;closed;178
640491;closed;178
640476;closed;178
639155;closed;178
638071;closed;178
632468;closed;178
632464;closed;178
632381;closed;178
631961;closed;178
631880;closed;178
630913;closed;178
629049;closed;178
628365;closed;178
626579;closed;178
626058;closed;178
623141;closed;178
620823;closed;178
620665;closed;178
618602;closed;178
618352;closed;178
618009;closed;178
617960;closed;178
615962;closed;178
615272;closed;178
614249;closed;178
612875;closed;178
611364;closed;178
611344;closed;178
611061;closed;178
610956;closed;178
610571;closed;178
608643;closed;178
608306;closed;178
607456;closed;178
606621;closed;178
604538;closed;178
599583;closed;178
592571;closed;178
588793;closed;178
587132;closed;178
586588;closed;178
586022;closed;178
585336;closed;178
585310;closed;178
584435;closed;178
582136;closed;178
582134;closed;178
580791;closed;178
561132;closed;178
558493;closed;178
558258;closed;178
557776;closed;178
556261;closed;178
556255;closed;178
556101;closed;178
556100;closed;178
556097;closed;178
555870;closed;178
555790;closed;178
555772;closed;178
554555;closed;178
551496;closed;178
551385;closed;178
550340;closed;178
548010;closed;178
536934;closed;178
536048;closed;178
536008;closed;178
535141;closed;178
534802;closed;178
534316;closed;178
534283;closed;178
532494;closed;178
530621;closed;178
529373;closed;178
528582;closed;178
527676;closed;178
522606;closed;178
522543;closed;178
521208;closed;178
517013;closed;178
516578;closed;178
513111;closed;178
508856;closed;178
504903;closed;178
504092;closed;178
499118;closed;178
497112;closed;178
495652;closed;178
494534;closed;178
493223;closed;178
493101;closed;178
492345;closed;178
491830;closed;178
491799;closed;178
491229;closed;178
491127;closed;178
489304;closed;178
487508;closed;178
486356;closed;178
484719;closed;178
768116;solved;179
768036;solved;179
767980;pending;179
766954;solved;179
764035;closed;179
762819;closed;179
760950;closed;179
754467;closed;179
754144;closed;179
750333;closed;179
750195;closed;179
749701;closed;179
745846;closed;179
743637;closed;179
743427;closed;179
743383;closed;179
743372;closed;179
742753;closed;179
742681;closed;179
742669;closed;179
742245;closed;179
742192;closed;179
742173;closed;179
742140;closed;179
741849;closed;179
741827;closed;179
741799;closed;179
741798;closed;179
741463;closed;179
739948;closed;179
739869;closed;179
738834;closed;179
738823;closed;179
738754;closed;179
738642;closed;179
738521;closed;179
738188;closed;179
738185;closed;179
738178;closed;179
738177;closed;179
737613;closed;179
737127;closed;179
736589;closed;179
735114;closed;179
735111;closed;179
734712;closed;179
734708;closed;179
734623;closed;179
733201;closed;179
733194;closed;179
731303;closed;179
730944;closed;179
730849;closed;179
730600;closed;179
729236;closed;179
724281;closed;179
723655;closed;179
722320;closed;179
722081;closed;179
717029;closed;179
716284;closed;179
715931;closed;179
712127;closed;179
710127;closed;179
705335;closed;179
705213;closed;179
704876;closed;179
701776;closed;179
693670;closed;179
692477;closed;179
691975;closed;179
691968;closed;179
691967;closed;179
691966;closed;179
691931;closed;179
691909;closed;179
691877;closed;179
691870;closed;179
691869;closed;179
691852;closed;179
691743;closed;179
691232;closed;179
688950;closed;179
687137;closed;179
676499;closed;179
675415;closed;179
675399;closed;179
672053;closed;179
667925;closed;179
661438;closed;179
657586;closed;179
647264;closed;179
647239;closed;179
647213;closed;179
647208;closed;179
647198;closed;179
647192;closed;179
647187;closed;179
647167;closed;179
647165;closed;179
647162;closed;179
646294;closed;179
645767;closed;179
645753;closed;179
644431;closed;179
642319;closed;179
640500;closed;179
639815;closed;179
638456;closed;179
637847;closed;179
637639;closed;179
632134;closed;179
631879;closed;179
630671;closed;179
629405;closed;179
629322;closed;179
629052;closed;179
628193;closed;179
626103;closed;179
625528;closed;179
625102;closed;179
618612;closed;179
616576;closed;179
615961;closed;179
615949;closed;179
615278;closed;179
613171;closed;179
613089;closed;179
611713;closed;179
611412;closed;179
611408;closed;179
611162;closed;179
611068;closed;179
610485;closed;179
610482;closed;179
607485;closed;179
607188;closed;179
607173;closed;179
606699;closed;179
606442;closed;179
603364;closed;179
595203;closed;179
595197;closed;179
567531;closed;179
567522;closed;179
567318;closed;179
563625;closed;179
558537;closed;179
557806;closed;179
556263;closed;179
556259;closed;179
555698;closed;179
551535;closed;179
551525;closed;179
551512;closed;179
550900;closed;179
547531;closed;179
540944;closed;179
540942;closed;179
536927;closed;179
536802;closed;179
536193;closed;179
536093;closed;179
536077;closed;179
534148;closed;179
533392;closed;179
532667;closed;179
530770;closed;179
529359;closed;179
528580;closed;179
522325;closed;179
516038;closed;179
513828;closed;179
513477;closed;179
508439;closed;179
507772;closed;179
505505;closed;179
504117;closed;179
499113;closed;179
496466;closed;179
495908;closed;179
495060;closed;179
494613;closed;179
491226;closed;179
484718;closed;179
482361;closed;179
472294;pending;179
469443;closed;179
762282;closed;180
754483;closed;180
754154;closed;180
751731;closed;180
750340;closed;180
749581;closed;180
748275;closed;180
747487;closed;180
747476;closed;180
745845;closed;180
745803;closed;180
745802;closed;180
745799;closed;180
745501;closed;180
744049;closed;180
744022;closed;180
743653;closed;180
743524;closed;180
743523;closed;180
743480;closed;180
743463;closed;180
743391;closed;180
743367;closed;180
742798;closed;180
742134;closed;180
741863;closed;180
741739;closed;180
741378;closed;180
740677;closed;180
740676;closed;180
740038;closed;180
738814;closed;180
738717;closed;180
738673;closed;180
738294;closed;180
738192;closed;180
738168;closed;180
737734;closed;180
737140;closed;180
737139;closed;180
736590;closed;180
735099;closed;180
734109;closed;180
733614;closed;180
733430;closed;180
733419;closed;180
733107;closed;180
731718;closed;180
730855;closed;180
729249;closed;180
724303;closed;180
724290;closed;180
721957;closed;180
721948;closed;180
721921;closed;180
720230;closed;180
719789;closed;180
719560;closed;180
718005;closed;180
715056;closed;180
713551;closed;180
713128;closed;180
712736;closed;180
710241;closed;180
709643;closed;180
709584;closed;180
707646;closed;180
707063;closed;180
705416;closed;180
705394;closed;180
705393;closed;180
704236;closed;180
694508;closed;180
691336;closed;180
687138;closed;180
687118;closed;180
678152;solved;180
677616;closed;180
676045;closed;180
674710;closed;180
674707;closed;180
671026;closed;180
670614;closed;180
667425;closed;180
665851;closed;180
665847;closed;180
665846;closed;180
664989;closed;180
662035;closed;180
657068;closed;180
656432;closed;180
649765;closed;180
645782;closed;180
645774;closed;180
644434;closed;180
642629;closed;180
640512;closed;180
639833;closed;180
639825;closed;180
638765;closed;180
635021;closed;180
634704;closed;180
632737;closed;180
632366;closed;180
632164;closed;180
631866;closed;180
631468;closed;180
629593;closed;180
629053;closed;180
628777;closed;180
628372;closed;180
628371;closed;180
626893;closed;180
625629;closed;180
623126;closed;180
617936;closed;180
617871;closed;180
617723;closed;180
615307;closed;180
614612;closed;180
614325;closed;180
611125;closed;180
611090;closed;180
610981;closed;180
608321;closed;180
608274;closed;180
608265;closed;180
607194;closed;180
605522;closed;180
602558;closed;180
600857;closed;180
597649;closed;180
597418;closed;180
594968;closed;180
593513;closed;180
586577;closed;180
585333;closed;180
585309;closed;180
580810;closed;180
570821;closed;180
558497;closed;180
558364;closed;180
557808;closed;180
556262;closed;180
556099;closed;180
554532;closed;180
551528;closed;180
551370;closed;180
550427;closed;180
550369;closed;180
547536;closed;180
540929;closed;180
540630;closed;180
537064;closed;180
535991;closed;180
535818;closed;180
535235;closed;180
534142;closed;180
527806;closed;180
525372;closed;180
521851;closed;180
521366;closed;180
521361;closed;180
519139;closed;180
513109;closed;180
512545;closed;180
512256;closed;180
508139;closed;180
507972;closed;180
507951;closed;180
507940;closed;180
505515;closed;180
500289;closed;180
500250;closed;180
494542;closed;180
493331;closed;180
492359;closed;180
491219;closed;180
489193;closed;180
486254;closed;180
486215;closed;180
485702;closed;180
483436;closed;180
768117;solved;181
768037;solved;181
767856;solved;181
767746;solved;181
766972;solved;181
765924;solved;181
765913;solved;181
764048;closed;181
763966;closed;181
762990;closed;181
758140;closed;181
750451;closed;181
750317;closed;181
748952;closed;181
748708;closed;181
748226;closed;181
748224;closed;181
747217;closed;181
745238;closed;181
744045;closed;181
743495;closed;181
743450;closed;181
743441;closed;181
743408;closed;181
743374;closed;181
743369;closed;181
742819;closed;181
742731;closed;181
742289;closed;181
742243;closed;181
742082;closed;181
741881;closed;181
740679;closed;181
740487;closed;181
738851;closed;181
738821;closed;181
738816;closed;181
738812;closed;181
738233;closed;181
738206;closed;181
737801;closed;181
737227;closed;181
735136;closed;181
735105;closed;181
735054;closed;181
735011;closed;181
734720;closed;181
734583;closed;181
734580;closed;181
734126;closed;181
733433;closed;181
732768;solved;181
732697;closed;181
730915;closed;181
729260;closed;181
724320;closed;181
723712;solved;181
723710;closed;181
723709;closed;181
723708;solved;181
717969;closed;181
716850;closed;181
716669;closed;181
716544;closed;181
716543;closed;181
716237;closed;181
713940;closed;181
713750;closed;181
713130;closed;181
713103;closed;181
712877;closed;181
712742;closed;181
710244;closed;181
707645;closed;181
706494;closed;181
705788;closed;181
705428;closed;181
704995;closed;181
704874;closed;181
702893;closed;181
701555;closed;181
693889;closed;181
692577;closed;181
689982;closed;181
689980;closed;181
689472;closed;181
688374;closed;181
680590;closed;181
676633;closed;181
676491;closed;181
671132;closed;181
670739;closed;181
667422;closed;181
665868;closed;181
661609;closed;181
661602;closed;181
661300;closed;181
659818;closed;181
647189;closed;181
647184;closed;181
647140;closed;181
647109;closed;181
645793;closed;181
644440;closed;181
640515;closed;181
638759;closed;181
634874;closed;181
633114;closed;181
632435;closed;181
632351;closed;181
632233;closed;181
631865;closed;181
631557;closed;181
631482;closed;181
629058;closed;181
628389;closed;181
623085;closed;181
618180;closed;181
617879;closed;181
617721;closed;181
617239;closed;181
615330;closed;181
613175;closed;181
610015;closed;181
606756;closed;181
606082;closed;181
605753;closed;181
605203;closed;181
604550;closed;181
601238;closed;181
600102;closed;181
599614;closed;181
598872;closed;181
595196;closed;181
593544;closed;181
587721;closed;181
587133;closed;181
586571;closed;181
586560;closed;181
567525;closed;181
554562;closed;181
551529;closed;181
551519;closed;181
551369;closed;181
549532;closed;181
548034;closed;181
548022;closed;181
547541;closed;181
547538;closed;181
540459;closed;181
537473;closed;181
537469;closed;181
536911;closed;181
536130;closed;181
535795;closed;181
535298;closed;181
535135;closed;181
535126;closed;181
534133;closed;181
530565;closed;181
527939;closed;181
527883;closed;181
527810;closed;181
527670;closed;181
527352;closed;181
527146;closed;181
521977;closed;181
521864;closed;181
511691;closed;181
508633;closed;181
507984;closed;181
506254;closed;181
505518;closed;181
504858;closed;181
504838;closed;181
500339;closed;181
500298;closed;181
499797;closed;181
499511;closed;181
499216;closed;181
499123;closed;181
495967;closed;181
491210;closed;181
486836;closed;181
486212;closed;181
485729;closed;181
472174;pending;181
768094;solved;182
768038;solved;182
764057;solved;182
758771;closed;182
758544;closed;182
756442;closed;182
754356;closed;182
750466;closed;182
749688;closed;182
748238;closed;182
745811;closed;182
743491;closed;182
743474;closed;182
743444;closed;182
743434;closed;182
742148;closed;182
741797;closed;182
740118;closed;182
740086;closed;182
739866;closed;182
739864;closed;182
737809;closed;182
737240;closed;182
737113;closed;182
735096;closed;182
735010;closed;182
734733;closed;182
734578;closed;182
734143;closed;182
731356;closed;182
731040;closed;182
730931;closed;182
730874;closed;182
730383;closed;182
727346;closed;182
722331;closed;182
721387;closed;182
721384;closed;182
717453;closed;182
716858;closed;182
716855;closed;182
716539;closed;182
716538;closed;182
713944;closed;182
713599;closed;182
712930;closed;182
711990;closed;182
709562;closed;182
708766;closed;182
708765;closed;182
707644;closed;182
707643;closed;182
707083;closed;182
705796;closed;182
705786;closed;182
705694;closed;182
705584;closed;182
705383;closed;182
705264;closed;182
705017;closed;182
702894;closed;182
702376;closed;182
701955;closed;182
701048;closed;182
697129;closed;182
695941;closed;182
695303;closed;182
694687;closed;182
692401;closed;182
690859;closed;182
690086;closed;182
687879;closed;182
687282;closed;182
683462;closed;182
678151;closed;182
676709;closed;182
676051;closed;182
675864;closed;182
670134;closed;182
665892;closed;182
665889;closed;182
665532;closed;182
665004;closed;182
661445;closed;182
654937;closed;182
650879;closed;182
648659;closed;182
646279;closed;182
644454;closed;182
644448;closed;182
643133;closed;182
641768;closed;182
640520;closed;182
640519;closed;182
639845;closed;182
639841;closed;182
635479;closed;182
635033;closed;182
635016;closed;182
632700;closed;182
632364;closed;182
632342;closed;182
631817;closed;182
628786;closed;182
627313;closed;182
627291;closed;182
626862;closed;182
625488;closed;182
617979;closed;182
617286;closed;182
614567;closed;182
613278;closed;182
613248;closed;182
611362;closed;182
611057;closed;182
608945;closed;182
608263;closed;182
607854;closed;182
607842;closed;182
607440;closed;182
607202;closed;182
606919;closed;182
606441;closed;182
605774;closed;182
605162;closed;182
603804;closed;182
603155;closed;182
600856;closed;182
599110;closed;182
592502;closed;182
588118;closed;182
585305;closed;182
581935;closed;182
572989;closed;182
569159;closed;182
566128;closed;182
565480;closed;182
563089;closed;182
558679;closed;182
557771;closed;182
555990;closed;182
554547;closed;182
554535;closed;182
551863;closed;182
550789;closed;182
550442;closed;182
550377;closed;182
549521;closed;182
548654;closed;182
548035;closed;182
547554;closed;182
546990;closed;182
540509;closed;182
540451;closed;182
539813;closed;182
538901;closed;182
537835;closed;182
537519;closed;182
536901;closed;182
536894;closed;182
535872;closed;182
535120;closed;182
534123;closed;182
530840;closed;182
530564;closed;182
530290;closed;182
527807;closed;182
527667;closed;182
527173;closed;182
522064;closed;182
521990;closed;182
521372;closed;182
519202;closed;182
515986;closed;182
512544;closed;182
511783;closed;182
508844;closed;182
500401;closed;182
500348;closed;182
499007;closed;182
497578;closed;182
496944;closed;182
493709;closed;182
491831;closed;182
491205;closed;182
491203;closed;182
490682;closed;182
489717;closed;182
488840;closed;182
485771;closed;182
482337;closed;182
482336;closed;182
768119;solved;183
767868;solved;183
767850;solved;183
764512;pending;183
764414;closed;183
764078;closed;183
762275;closed;183
754508;closed;183
754502;closed;183
750488;closed;183
750345;closed;183
750344;closed;183
750154;closed;183
748953;closed;183
748704;closed;183
745509;closed;183
744053;closed;183
744048;closed;183
743430;closed;183
742827;closed;183
742287;closed;183
742171;closed;183
741738;closed;183
741688;closed;183
741639;closed;183
740037;closed;183
739887;closed;183
739880;closed;183
738640;closed;183
738289;closed;183
738287;closed;183
738231;closed;183
737832;closed;183
737711;closed;183
737241;closed;183
735137;closed;183
731732;closed;183
730889;closed;183
728872;closed;183
727372;closed;183
726839;closed;183
724324;closed;183
722371;closed;183
722337;closed;183
721385;closed;183
720032;closed;183
720022;closed;183
719978;closed;183
719956;closed;183
719317;closed;183
718942;closed;183
717973;closed;183
717483;closed;183
717474;closed;183
717472;closed;183
717465;closed;183
717460;closed;183
713947;closed;183
712140;closed;183
709565;closed;183
705932;closed;183
705927;closed;183
705338;closed;183
702393;closed;183
701045;closed;183
692566;closed;183
687286;closed;183
681892;closed;183
674712;closed;183
674530;closed;183
669198;closed;183
668475;closed;183
665842;closed;183
665005;closed;183
662215;closed;183
661626;closed;183
661296;closed;183
659828;closed;183
656935;closed;183
655591;closed;183
652647;closed;183
647877;closed;183
639853;closed;183
639846;closed;183
639100;closed;183
638091;closed;183
638086;closed;183
635478;closed;183
635046;closed;183
635027;closed;183
634313;closed;183
634229;closed;183
632727;closed;183
632579;closed;183
632341;closed;183
632113;closed;183
631799;closed;183
629404;closed;183
628486;closed;183
628461;closed;183
628131;closed;183
628049;closed;183
628044;closed;183
627483;closed;183
625081;closed;183
623177;closed;183
618614;closed;183
616611;closed;183
615957;closed;183
614663;closed;183
613641;closed;183
613620;closed;183
613293;closed;183
611292;closed;183
611037;closed;183
610823;closed;183
610447;closed;183
610025;closed;183
608976;closed;183
607863;closed;183
607213;closed;183
603062;closed;183
602724;closed;183
600200;closed;183
597647;closed;183
592496;closed;183
592485;closed;183
586042;closed;183
582610;closed;183
576349;closed;183
576320;closed;183
575248;closed;183
567514;closed;183
567466;closed;183
561150;closed;183
560205;closed;183
558254;closed;183
557818;closed;183
557322;closed;183
556252;closed;183
555671;closed;183
551492;closed;183
550929;closed;183
550897;closed;183
550503;closed;183
547555;closed;183
547062;closed;183
540582;closed;183
538200;closed;183
537008;closed;183
536890;closed;183
535846;closed;183
535793;closed;183
535550;closed;183
535236;closed;183
535114;closed;183
535109;closed;183
529904;closed;183
528088;closed;183
527333;closed;183
527172;closed;183
521427;closed;183
519205;closed;183
514078;closed;183
511690;closed;183
508496;closed;183
505182;closed;183
503033;closed;183
500200;closed;183
499464;closed;183
492300;closed;183
491780;closed;183
490681;closed;183
487519;closed;183
484771;closed;183
483938;closed;183
768106;solved;184
766980;solved;184
764733;solved;184
764096;closed;184
761666;closed;184
761665;closed;184
760320;closed;184
758776;closed;184
754520;closed;184
753012;closed;184
751726;closed;184
751725;closed;184
750172;closed;184
744006;closed;184
743659;closed;184
743492;closed;184
742834;closed;184
742288;closed;184
741908;closed;184
741890;closed;184
741682;closed;184
741474;closed;184
741385;closed;184
741300;closed;184
740699;closed;184
740690;closed;184
738910;closed;184
738837;closed;184
738808;closed;184
738790;closed;184
738281;closed;184
738275;closed;184
738274;closed;184
737735;closed;184
737344;closed;184
737243;closed;184
737048;closed;184
737040;closed;184
737039;closed;184
735047;closed;184
734576;closed;184
734149;closed;184
733438;closed;184
733394;closed;184
733131;closed;184
731742;closed;184
730901;closed;184
730679;closed;184
724332;closed;184
720023;closed;184
719782;closed;184
718802;closed;184
716882;closed;184
716876;closed;184
716522;closed;184
713735;closed;184
713733;closed;184
713721;closed;184
713212;closed;184
711988;closed;184
711983;closed;184
711812;closed;184
710247;closed;184
709706;closed;184
709348;closed;184
707090;closed;184
705928;closed;184
705783;closed;184
705384;closed;184
699092;closed;184
698809;closed;184
697101;closed;184
693668;closed;184
693431;closed;184
693160;closed;184
676720;closed;184
676001;closed;184
674720;closed;184
670605;closed;184
670127;closed;184
659829;closed;184
656969;closed;184
648109;closed;184
644474;closed;184
643721;closed;184
640522;closed;184
639953;closed;184
639854;closed;184
638746;closed;184
638105;closed;184
637845;closed;184
635430;closed;184
635429;closed;184
635041;closed;184
632496;closed;184
632338;closed;184
632335;closed;184
631779;closed;184
631442;closed;184
628932;closed;184
628918;closed;184
628632;closed;184
628491;closed;184
628399;closed;184
628128;closed;184
624247;closed;184
620711;closed;184
620249;closed;184
618642;closed;184
618115;closed;184
617995;closed;184
617341;closed;184
617218;closed;184
615358;closed;184
613309;closed;184
613306;closed;184
612591;closed;184
611305;closed;184
610477;closed;184
610106;closed;184
608961;closed;184
607392;closed;184
606449;closed;184
605881;closed;184
604610;closed;184
604551;closed;184
602978;closed;184
602659;closed;184
601546;closed;184
600943;closed;184
600916;closed;184
600207;closed;184
600194;closed;184
600188;closed;184
599927;closed;184
595876;closed;184
595779;closed;184
595165;closed;184
592470;closed;184
586046;closed;184
585463;closed;184
582626;closed;184
582622;closed;184
582621;closed;184
576101;closed;184
574491;closed;184
571110;closed;184
571098;closed;184
570679;closed;184
569485;closed;184
569419;closed;184
563742;closed;184
559028;closed;184
557768;closed;184
551509;closed;184
550507;closed;184
548878;closed;184
547558;closed;184
540926;closed;184
540914;closed;184
536878;closed;184
536799;pending;184
536082;closed;184
534121;closed;184
532491;closed;184
530665;closed;184
527805;closed;184
525742;closed;184
514289;closed;184
511870;closed;184
508045;closed;184
507762;closed;184
506256;closed;184
505415;closed;184
502592;closed;184
500563;closed;184
500402;closed;184
500198;closed;184
498280;closed;184
495654;closed;184
493225;closed;184
489907;closed;184
485888;closed;184
768131;solved;185
768080;solved;185
758795;closed;185
758128;closed;185
756609;closed;185
754527;closed;185
754350;closed;185
753011;closed;185
749686;closed;185
748971;closed;185
748951;closed;185
744120;closed;185
743521;closed;185
743520;closed;185
743440;closed;185
743384;closed;185
742855;closed;185
742284;closed;185
742034;closed;185
741929;closed;185
741793;closed;185
741625;closed;185
741481;closed;185
740712;closed;185
738283;closed;185
738205;closed;185
738170;closed;185
737800;closed;185
737730;closed;185
737246;closed;185
737142;closed;185
737100;closed;185
737098;closed;185
734649;closed;185
734643;closed;185
734179;closed;185
733637;closed;185
733471;closed;185
733425;closed;185
733412;closed;185
733266;closed;185
731759;closed;185
730922;closed;185
730633;closed;185
727381;closed;185
724416;closed;185
721655;closed;185
720240;closed;185
720076;closed;185
718006;closed;185
717965;closed;185
717774;closed;185
716888;closed;185
716665;closed;185
715914;closed;185
714879;closed;185
713123;closed;185
712983;closed;185
712806;closed;185
711837;closed;185
707094;closed;185
705385;closed;185
705307;closed;185
704940;closed;185
699395;closed;185
692518;closed;185
692448;closed;185
691444;closed;185
690874;closed;185
678148;closed;185
678147;closed;185
676058;closed;185
675397;closed;185
674721;closed;185
670807;closed;185
670806;closed;185
670736;closed;185
670003;closed;185
668331;closed;185
665696;closed;185
663944;closed;185
661630;closed;185
658957;closed;185
656453;closed;185
654901;closed;185
652678;closed;185
652668;closed;185
651754;closed;185
648679;closed;185
644490;closed;185
642424;closed;185
640208;closed;185
639978;closed;185
639973;closed;185
639886;closed;185
639875;closed;185
639153;closed;185
638433;closed;185
638041;closed;185
638035;closed;185
638027;closed;185
635351;closed;185
635047;closed;185
632329;closed;185
632234;closed;185
631777;closed;185
628594;closed;185
628500;closed;185
628149;closed;185
628047;closed;185
626804;closed;185
625473;closed;185
625457;closed;185
623133;closed;185
621727;closed;185
621652;closed;185
620445;closed;185
620390;closed;185
618670;closed;185
618361;closed;185
618127;closed;185
615947;closed;185
615933;closed;185
614484;closed;185
614330;closed;185
613185;closed;185
610530;closed;185
607466;closed;185
607391;closed;185
606754;closed;185
606129;closed;185
605911;closed;185
605243;closed;185
605160;closed;185
602706;closed;185
602486;closed;185
602058;closed;185
602000;closed;185
601854;closed;185
600941;closed;185
600940;closed;185
600090;closed;185
600029;closed;185
599964;closed;185
599349;closed;185
598970;closed;185
595187;closed;185
592462;closed;185
592456;closed;185
592453;closed;185
590741;closed;185
582628;closed;185
571096;closed;185
569181;closed;185
560785;closed;185
559221;closed;185
559194;closed;185
558858;closed;185
558251;closed;185
558172;closed;185
556420;closed;185
555695;closed;185
552983;closed;185
551571;closed;185
551521;closed;185
551362;closed;185
550549;closed;185
550541;closed;185
550378;closed;185
549014;closed;185
546738;closed;185
540908;closed;185
540445;closed;185
540443;closed;185
537480;closed;185
536856;closed;185
536855;closed;185
535164;closed;185
532693;closed;185
532473;closed;185
532470;closed;185
530458;closed;185
528275;closed;185
528232;closed;185
522106;closed;185
522068;closed;185
516567;closed;185
513475;closed;185
512794;closed;185
512599;closed;185
511086;closed;185
509093;closed;185
508737;closed;185
508354;closed;185
507761;closed;185
507710;closed;185
500564;closed;185
499881;closed;185
498273;closed;185
496502;closed;185
491557;closed;185
483684;closed;185
483383;closed;185
483295;closed;185
768103;solved;186
767742;solved;186
764109;closed;186
762273;closed;186
762270;closed;186
761664;closed;186
761660;closed;186
760957;closed;186
758806;closed;186
758711;closed;186
758562;closed;186
758380;closed;186
757574;closed;186
754533;closed;186
745834;closed;186
744012;closed;186
